dataset,filename,date,year,month,data_var,units,domain_mean,domain_min,domain_max
z500,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2018-2018__m06__NH0_90__grid_1p0.grib,2018-06,2018,6,z,m**2 s**-2,56650.00379437746,52678.03515625,58209.53515625
z500,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2018-2018__m07__NH0_90__grid_1p0.grib,2018-07,2018,7,z,m**2 s**-2,56992.49583184182,52478.55859375,58533.55859375
z500,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2018-2018__m08__NH0_90__grid_1p0.grib,2018-08,2018,8,z,m**2 s**-2,56877.34931136884,52362.0703125,58139.5703125
z500,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2018-2018__m09__NH0_90__grid_1p0.grib,2018-09,2018,9,z,m**2 s**-2,56574.26926755392,51527.2109375,58091.9609375
z500,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2018-2018__m10__NH0_90__grid_1p0.grib,2018-10,2018,10,z,m**2 s**-2,56088.44800887047,50632.08203125,58052.83203125
z500,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2018-2018__m11__NH0_90__grid_1p0.grib,2018-11,2018,11,z,m**2 s**-2,55662.00732078096,49800.30078125,57825.55078125
z500,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2018-2018__m12__NH0_90__grid_1p0.grib,2018-12,2018,12,z,m**2 s**-2,55329.21540285317,49019.08984375,57875.58984375
z500,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2019-2019__m01__NH0_90__grid_1p0.grib,2019-01,2019,1,z,m**2 s**-2,55092.007786743794,48821.18359375,57817.68359375
z500,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2019-2019__m02__NH0_90__grid_1p0.grib,2019-02,2019,2,z,m**2 s**-2,55157.22006657665,48198.703125,57906.453125
z500,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2019-2019__m03__NH0_90__grid_1p0.grib,2019-03,2019,3,z,m**2 s**-2,55296.429864983846,48796.8515625,57803.8515625
z500,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2019-2019__m04__NH0_90__grid_1p0.grib,2019-04,2019,4,z,m**2 s**-2,55734.769805245305,49912.3203125,57843.0703125
z500,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2019-2019__m05__NH0_90__grid_1p0.grib,2019-05,2019,5,z,m**2 s**-2,56249.08946819781,52301.67578125,57871.67578125
z500,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2019-2019__m06__NH0_90__grid_1p0.grib,2019-06,2019,6,z,m**2 s**-2,56751.04841504088,52192.10546875,58162.35546875
z500,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2019-2019__m07__NH0_90__grid_1p0.grib,2019-07,2019,7,z,m**2 s**-2,56954.84910557627,53596.76171875,58284.01171875
z500,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2019-2019__m08__NH0_90__grid_1p0.grib,2019-08,2019,8,z,m**2 s**-2,56947.08301480007,52934.5234375,58330.0234375
z500,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2019-2019__m09__NH0_90__grid_1p0.grib,2019-09,2019,9,z,m**2 s**-2,56631.56114033812,52456.23828125,58160.23828125
z500,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2019-2019__m10__NH0_90__grid_1p0.grib,2019-10,2019,10,z,m**2 s**-2,56151.371736469424,50977.578125,57939.078125
z500,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2019-2019__m11__NH0_90__grid_1p0.grib,2019-11,2019,11,z,m**2 s**-2,55666.47017993681,49861.5390625,57885.0390625
z500,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2019-2019__m12__NH0_90__grid_1p0.grib,2019-12,2019,12,z,m**2 s**-2,55307.32923287964,48992.2734375,57921.5234375
z500,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2020-2020__m01__NH0_90__grid_1p0.grib,2020-01,2020,1,z,m**2 s**-2,55153.21764572006,48119.13671875,57843.63671875
z500,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2020-2020__m02__NH0_90__grid_1p0.grib,2020-02,2020,2,z,m**2 s**-2,55207.349825459554,48382.9921875,57924.4921875
z500,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2020-2020__m03__NH0_90__grid_1p0.grib,2020-03,2020,3,z,m**2 s**-2,55392.19636548918,48110.09765625,57920.84765625
z500,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2020-2020__m04__NH0_90__grid_1p0.grib,2020-04,2020,4,z,m**2 s**-2,55778.19774685881,50049.5546875,57922.8046875
z500,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2020-2020__m05__NH0_90__grid_1p0.grib,2020-05,2020,5,z,m**2 s**-2,56322.71449182379,51990.625,57920.625
z500,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2020-2020__m06__NH0_90__grid_1p0.grib,2020-06,2020,6,z,m**2 s**-2,56724.963761803905,52421.1875,58258.6875
z500,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2020-2020__m07__NH0_90__grid_1p0.grib,2020-07,2020,7,z,m**2 s**-2,56988.43445785559,53568.44921875,58320.44921875
z500,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2020-2020__m08__NH0_90__grid_1p0.grib,2020-08,2020,8,z,m**2 s**-2,56895.112318847554,53181.34765625,58275.84765625
z500,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2020-2020__m09__NH0_90__grid_1p0.grib,2020-09,2020,9,z,m**2 s**-2,56616.66329710496,51539.65625,58112.65625
z500,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2020-2020__m10__NH0_90__grid_1p0.grib,2020-10,2020,10,z,m**2 s**-2,56192.335241948414,51086.9453125,58054.6953125
z500,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2020-2020__m11__NH0_90__grid_1p0.grib,2020-11,2020,11,z,m**2 s**-2,55728.654694752055,48852.12109375,58044.87109375
z500,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2020-2020__m12__NH0_90__grid_1p0.grib,2020-12,2020,12,z,m**2 s**-2,55300.53094158209,49325.4375,57906.4375
z500,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2021-2021__m01__NH0_90__grid_1p0.grib,2021-01,2021,1,z,m**2 s**-2,55166.09321751443,49394.4296875,57725.9296875
z500,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2021-2021__m02__NH0_90__grid_1p0.grib,2021-02,2021,2,z,m**2 s**-2,55181.323743188936,49451.7890625,57720.2890625
z500,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2021-2021__m03__NH0_90__grid_1p0.grib,2021-03,2021,3,z,m**2 s**-2,55325.0224151267,48710.05078125,57703.55078125
z500,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2021-2021__m04__NH0_90__grid_1p0.grib,2021-04,2021,4,z,m**2 s**-2,55805.104380824836,50483.25,57660.75
z500,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2021-2021__m05__NH0_90__grid_1p0.grib,2021-05,2021,5,z,m**2 s**-2,56256.617637067146,51368.53515625,58019.53515625
z500,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2021-2021__m06__NH0_90__grid_1p0.grib,2021-06,2021,6,z,m**2 s**-2,56696.37852957197,51799.92578125,58249.67578125
z500,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2021-2021__m07__NH0_90__grid_1p0.grib,2021-07,2021,7,z,m**2 s**-2,56997.92367040396,52966.30078125,58468.80078125
z500,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2021-2021__m08__NH0_90__grid_1p0.grib,2021-08,2021,8,z,m**2 s**-2,56959.47124650684,52197.3046875,58276.0546875
z500,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2021-2021__m09__NH0_90__grid_1p0.grib,2021-09,2021,9,z,m**2 s**-2,56609.49890589498,51687.84765625,58203.34765625
z500,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2021-2021__m10__NH0_90__grid_1p0.grib,2021-10,2021,10,z,m**2 s**-2,56165.291278502336,50518.80859375,57941.30859375
z500,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2021-2021__m11__NH0_90__grid_1p0.grib,2021-11,2021,11,z,m**2 s**-2,55629.36088258496,49152.3984375,57871.3984375
z500,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2021-2021__m12__NH0_90__grid_1p0.grib,2021-12,2021,12,z,m**2 s**-2,55329.717288860105,49580.1875,57756.9375
z500,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2022-2022__m01__NH0_90__grid_1p0.grib,2022-01,2022,1,z,m**2 s**-2,55072.32413807888,48318.6171875,57639.3671875
z500,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2022-2022__m02__NH0_90__grid_1p0.grib,2022-02,2022,2,z,m**2 s**-2,55115.67891284587,48151.82421875,57683.07421875
z500,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2022-2022__m03__NH0_90__grid_1p0.grib,2022-03,2022,3,z,m**2 s**-2,55344.54087464438,49569.17578125,57650.17578125
z500,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2022-2022__m04__NH0_90__grid_1p0.grib,2022-04,2022,4,z,m**2 s**-2,55753.62496265368,50593.20703125,57715.20703125
z500,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2022-2022__m05__NH0_90__grid_1p0.grib,2022-05,2022,5,z,m**2 s**-2,56216.98206542644,50921.6875,57940.6875
z500,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2022-2022__m06__NH0_90__grid_1p0.grib,2022-06,2022,6,z,m**2 s**-2,56648.631528259226,52658.21484375,58108.71484375
z500,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2022-2022__m07__NH0_90__grid_1p0.grib,2022-07,2022,7,z,m**2 s**-2,56994.15164374565,52979.671875,58340.421875
z500,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2022-2022__m08__NH0_90__grid_1p0.grib,2022-08,2022,8,z,m**2 s**-2,56917.19750910549,53005.02734375,58237.52734375
z500,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2022-2022__m09__NH0_90__grid_1p0.grib,2022-09,2022,9,z,m**2 s**-2,56592.41554182877,52303.71484375,57980.21484375
z500,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2022-2022__m10__NH0_90__grid_1p0.grib,2022-10,2022,10,z,m**2 s**-2,56154.73705198144,50142.99609375,57861.99609375
z500,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2022-2022__m11__NH0_90__grid_1p0.grib,2022-11,2022,11,z,m**2 s**-2,55660.080956489124,49572.29296875,57876.79296875
z500,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2022-2022__m12__NH0_90__grid_1p0.grib,2022-12,2022,12,z,m**2 s**-2,55336.562445570235,49931.75390625,57729.50390625
z500,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2023-2023__m01__NH0_90__grid_1p0.grib,2023-01,2023,1,z,m**2 s**-2,55119.27656081965,48705.96875,57678.21875
z500,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2023-2023__m02__NH0_90__grid_1p0.grib,2023-02,2023,2,z,m**2 s**-2,55145.73588450775,47909.7734375,57823.7734375
z500,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2023-2023__m03__NH0_90__grid_1p0.grib,2023-03,2023,3,z,m**2 s**-2,55300.73374790177,48635.0859375,57642.0859375
z500,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2023-2023__m04__NH0_90__grid_1p0.grib,2023-04,2023,4,z,m**2 s**-2,55711.98841575934,50511.6796875,57681.4296875
z500,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2023-2023__m05__NH0_90__grid_1p0.grib,2023-05,2023,5,z,m**2 s**-2,56257.37830705417,50277.66015625,57953.41015625
z500,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2023-2023__m06__NH0_90__grid_1p0.grib,2023-06,2023,6,z,m**2 s**-2,56686.79317117078,52457.58984375,58091.83984375
z500,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2023-2023__m07__NH0_90__grid_1p0.grib,2023-07,2023,7,z,m**2 s**-2,57084.91574563652,52782.72265625,58604.97265625
z500,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2023-2023__m08__NH0_90__grid_1p0.grib,2023-08,2023,8,z,m**2 s**-2,57034.21082032913,52984.03515625,58412.03515625
z500,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2023-2023__m09__NH0_90__grid_1p0.grib,2023-09,2023,9,z,m**2 s**-2,56698.09531349017,51922.8828125,58135.1328125
z500,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2023-2023__m10__NH0_90__grid_1p0.grib,2023-10,2023,10,z,m**2 s**-2,56193.65800891542,51075.3125,58096.8125
z500,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2023-2023__m11__NH0_90__grid_1p0.grib,2023-11,2023,11,z,m**2 s**-2,55734.08759712468,49428.53125,58009.28125
z500,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2023-2023__m12__NH0_90__grid_1p0.grib,2023-12,2023,12,z,m**2 s**-2,55441.57243277267,49508.10546875,58002.60546875
z500,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2024-2024__m01__NH0_90__grid_1p0.grib,2024-01,2024,1,z,m**2 s**-2,55220.55453304824,49382.7265625,58002.2265625
z500,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2024-2024__m02__NH0_90__grid_1p0.grib,2024-02,2024,2,z,m**2 s**-2,55282.22892588521,49381.41796875,58014.16796875
z500,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2024-2024__m03__NH0_90__grid_1p0.grib,2024-03,2024,3,z,m**2 s**-2,55434.18306930648,49299.1484375,57945.3984375
z500,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2024-2024__m04__NH0_90__grid_1p0.grib,2024-04,2024,4,z,m**2 s**-2,55914.75899689906,49837.60546875,57924.35546875
z500,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2024-2024__m05__NH0_90__grid_1p0.grib,2024-05,2024,5,z,m**2 s**-2,56361.12430880084,51505.61328125,58086.61328125
z500,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2024-2024__m06__NH0_90__grid_1p0.grib,2024-06,2024,6,z,m**2 s**-2,56794.227522552275,52881.4140625,58332.1640625
z500,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2024-2024__m07__NH0_90__grid_1p0.grib,2024-07,2024,7,z,m**2 s**-2,57059.50286201541,53071.484375,58517.734375
z500,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2024-2024__m08__NH0_90__grid_1p0.grib,2024-08,2024,8,z,m**2 s**-2,57003.51758712211,51737.69140625,58398.69140625
z500,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2024-2024__m09__NH0_90__grid_1p0.grib,2024-09,2024,9,z,m**2 s**-2,56735.153743096474,52064.30859375,58169.05859375
z500,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2024-2024__m10__NH0_90__grid_1p0.grib,2024-10,2024,10,z,m**2 s**-2,56257.391177289166,51232.17578125,57900.17578125
z500,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2024-2024__m11__NH0_90__grid_1p0.grib,2024-11,2024,11,z,m**2 s**-2,55767.839550123965,49785.140625,57928.640625
z500,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2024-2024__m12__NH0_90__grid_1p0.grib,2024-12,2024,12,z,m**2 s**-2,55398.66009983621,49518.1640625,58025.4140625
z500,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2025-2025__m01__NH0_90__grid_1p0.grib,2025-01,2025,1,z,m**2 s**-2,55237.75727232619,49259.36328125,57873.86328125
z500,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2025-2025__m02__NH0_90__grid_1p0.grib,2025-02,2025,2,z,m**2 s**-2,55220.44141603119,49241.59375,57804.09375
z500,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2025-2025__m03__NH0_90__grid_1p0.grib,2025-03,2025,3,z,m**2 s**-2,55398.06928784068,49574.90625,57814.90625
z500,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2025-2025__m04__NH0_90__grid_1p0.grib,2025-04,2025,4,z,m**2 s**-2,55843.14188894192,49925.9921875,57796.4921875
z500,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2025-2025__m05__NH0_90__grid_1p0.grib,2025-05,2025,5,z,m**2 s**-2,56287.22539310547,51306.27734375,58071.02734375
z500,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2025-2025__m06__NH0_90__grid_1p0.grib,2025-06,2025,6,z,m**2 s**-2,56735.76473488246,52620.60546875,58167.60546875
z500,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2025-2025__m07__NH0_90__grid_1p0.grib,2025-07,2025,7,z,m**2 s**-2,57006.43900852218,52836.765625,58360.515625
z500,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2025-2025__m08__NH0_90__grid_1p0.grib,2025-08,2025,8,z,m**2 s**-2,56992.03956790518,52125.078125,58300.078125
z500,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2025-2025__m09__NH0_90__grid_1p0.grib,2025-09,2025,9,z,m**2 s**-2,56666.54907364521,51562.2734375,58182.2734375
z500,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2025-2025__m10__NH0_90__grid_1p0.grib,2025-10,2025,10,z,m**2 s**-2,56193.2206039944,50992.7421875,58100.9921875
z500,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2025-2025__m11__NH0_90__grid_1p0.grib,2025-11,2025,11,z,m**2 s**-2,55702.697988916145,49627.37890625,57943.12890625
z500,cds__era5_pl_monthly__ERA5__reanalysis__z500__500hPa__monthly__2025-2025__m12__NH0_90__grid_1p0.grib,2025-12,2025,12,z,m**2 s**-2,55308.276477659565,48752.7890625,57685.5390625
t850,cds__era5_pl_monthly__ERA5__reanalysis__t850__850hPa__monthly__2000-2000__m01__NH0_90__grid_1p0.grib,2000-01,2000,1,t,K,276.71924952292045,244.0635528564453,297.73443603515625
t850,cds__era5_pl_monthly__ERA5__reanalysis__t850__850hPa__monthly__2000-2000__m02__NH0_90__grid_1p0.grib,2000-02,2000,2,t,K,277.4741071475336,245.33192443847656,298.6561279296875
t850,cds__era5_pl_monthly__ERA5__reanalysis__t850__850hPa__monthly__2000-2000__m03__NH0_90__grid_1p0.grib,2000-03,2000,3,t,K,279.173802101138,245.09027099609375,299.76605224609375
t850,cds__era5_pl_monthly__ERA5__reanalysis__t850__850hPa__monthly__2000-2000__m04__NH0_90__grid_1p0.grib,2000-04,2000,4,t,K,281.91687050007386,253.3760528564453,300.92291259765625
t850,cds__era5_pl_monthly__ERA5__reanalysis__t850__850hPa__monthly__2000-2000__m05__NH0_90__grid_1p0.grib,2000-05,2000,5,t,K,284.5148625993999,257.0625,304.857421875
t850,cds__era5_pl_monthly__ERA5__reanalysis__t850__850hPa__monthly__2000-2000__m06__NH0_90__grid_1p0.grib,2000-06,2000,6,t,K,286.9111044100053,265.115966796875,304.576904296875
t850,cds__era5_pl_monthly__ERA5__reanalysis__t850__850hPa__monthly__2000-2000__m07__NH0_90__grid_1p0.grib,2000-07,2000,7,t,K,288.29003263075185,269.717529296875,306.137451171875
t850,cds__era5_pl_monthly__ERA5__reanalysis__t850__850hPa__monthly__2000-2000__m08__NH0_90__grid_1p0.grib,2000-08,2000,8,t,K,287.947961070423,266.385498046875,306.475341796875
